product_code,product_name,category_name,type_name,description,brand_name,unit_type,purchase_cost,sell_price
"5012254060735","Tresemme Shampoo","shampoo","Shampoo",\N,\N,"Piece","380","530"
"022400393681","Tresemme Shampoo","shampoo","Shampoo",\N,\N,"Piece","520","720"
"022400393612","Tresemme Shampoo","shampoo","Shampoo",\N,\N,"Piece","490","670"
"8851932354905","Sunsilk Shampoo 650ml","shampoo","Shampoo",\N,\N,\N,"540","810"
"0006847"," Dove Shampoo 700ml","shampoo","Shampoo",\N,\N,\N,"590","885"
"079400351708","Dove Man Shampoo","shampoo","Shampoo",\N,\N,"Piece","450","675"
"603084260041","Garnier Shampoo","shampoo","Shampoo",\N,\N,"Piece","320","465"
"8710908694936","Tresemme Shampoo","shampoo","Shampoo",\N,\N,"Piece","390","565"
"8901030700194","Tresemme Shampoo","shampoo","Shampoo",\N,\N,"Piece","620","800"
"8901030610561","Sunsilk Shampoo 180ml","shampoo","Shampoo",\N,\N,"Piece","135","170"
"8901030610554","Sunsilk Shampoo 180ml","shampoo","Shampoo",\N,\N,\N,"135","170"
"8901030610578","Sunsilk Shampoo 180ml","shampoo","Shampoo",\N,\N,\N,"135","170"
"8901030610585","Sunsilk Shampoo 180ml","shampoo","Shampoo",\N,\N,\N,"135","170"
"8901030720444","Clinic Plus","shampoo","Shampoo",\N,\N,"Piece","100","170"
"8851932350303","Tresemme Shampoo","shampoo","Shampoo",\N,\N,\N,"400","560"
"5011321360990","Head & Shoulders","shampoo","Shampoo",\N,\N,\N,"220","330"
"037000061946","Head & Shoulders","shampoo","Shampoo",\N,\N,\N,"220","330"
"8901526513321","Loreal 2in1","shampoo","Shampoo",\N,\N,\N,"370","555"
"8901526101252","Loreal 2in1","shampoo","Shampoo",\N,\N,\N,"370","555"
"8901030745522","Sunsilk Shampoo 340ML","shampoo","Shampoo",\N,\N,"Piece","270","460.08"
"4902430404686"," Pantene Shampoo 900ml","shampoo","Shampoo",\N,\N,"Piece","850","1275"
"4015400879657","Pantene Shampoo 400ml","shampoo","Shampoo",\N,\N,\N,"330","460"
"4015400879770","Pantene Shampoo 400ml","shampoo","Shampoo",\N,\N,"Piece","330","460"
"8001841174204","Pantene Shampoo 400ml","shampoo","Shampoo",\N,\N,\N,"330","460"
"9310692415145","Organic shampoo ","shampoo","Shampoo",\N,\N,"Piece","350","498"
"8941100659663","Sunsilk Shampoo 375ml","shampoo","Shampoo",\N,\N,\N,"275","300"
"8991111102603","Johnsons shampoo","shampoo","Shampoo",\N,\N,"Piece","95","150"
"8850002011885","kodomo Baby shampoo","shampoo","Shampoo",\N,\N,\N,"210","315"
"8941100657058","Sunsilk Shampoo 340ml","shampoo","Shampoo",\N,\N,"Piece","260","290"
"8901030762857","Clinic Plus Shamsoo 650ml","shampoo","Shampoo",\N,\N,"Piece","490","690"
"022400000473","tresmme Botanique 650ml","shampoo","Shampoo",\N,\N,"Piece","500","880"
"8710447223413","Tresmme Shamee 700ml","shampoo","Shampoo",\N,\N,"Piece","530","880.02"
"079400649492","Dove Shampoo","shampoo","Shampoo",\N,\N,"Piece","360","520"
"8851932399777","Clear Shampoo 330ml","shampoo","Shampoo",\N,\N,"Piece","290","420"
"4902430752442","Head & Shoulders 480ml","shampoo","Shampoo",\N,\N,"Piece","470","635"
"4902430565578","Head & Shoulders 480ml","shampoo","Shampoo",\N,\N,"Piece","470","635"
"8941100657089","Sunsilk Shampoo 180ml","shampoo","Shampoo",\N,\N,"Piece","150","165"
"8851932356701","Sunsilk Shampoo 650ml","shampoo","Shampoo",\N,\N,"Piece","485","650"
"0799439301795","Black Hair shampoo","shampoo","Shampoo",\N,\N,"Piece","12","30"
"8901030748110","Clinic Plus Shamsoo 340ml","shampoo","Shampoo",\N,\N,"Piece","280","420"
"4902430397087","Head & Shoulder Smooth 2 in 1","shampoo","Shampoo",\N,\N,"Piece","180","215"
"4902430397070","Head & Shoulder 170ml","shampoo","Shampoo",\N,\N,"Piece","180","215"
"8851932378802","tresmme Botanique 450ml","shampoo","Shampoo",\N,\N,"Piece","460","640"
"8851932350143","Tresmme Shamee 450ml","shampoo","Shampoo",\N,\N,"Piece","460","640"
"022400393636","Tresemme Shampoo","shampoo","Shampoo",\N,\N,"Piece","490","670"
"022400393667","Tresemme Shampoo 828ml","shampoo","Shampoo",\N,\N,"Piece","490","670"
"022400393650","Tresemme Shampoo 828ml","shampoo","Shampoo",\N,\N,"Piece","490","980"
"8851932391818","Clear Man Shampoo 330ml","shampoo","Shampoo",\N,\N,"Piece","300","420"
"8851932391825","Clear Man Shampoo 330ml","shampoo","Shampoo",\N,\N,"Piece","300","420"
"8998866106030","kodomo Baby shampoo","shampoo","Shampoo",\N,\N,"Piece","210","315"
"3600522497233","Loreal shampoo 400ml","shampoo","Shampoo",\N,\N,\N,"430","625"
"3600523493630","Loreal shampoo 400ml","shampoo","Shampoo",\N,\N,"Piece","430","625"
"8851932391702","Clear Shampoo 330ml","shampoo","Shampoo",\N,\N,"Piece","320","450"
"8851932391726","Clear Shampoo 330ml","shampoo","Shampoo",\N,\N,"Piece","320","450"
"8851932391719","Clear Shampoo 330ml","shampoo","Shampoo",\N,\N,"Piece","320","450"
"8901030745546","Sunsilk Shampoo 340ml","shampoo","Shampoo",\N,\N,"Piece","260","365"
"8941100658017","Dove Shampoo 340","shampoo","Shampoo",\N,\N,"Piece","300","350"
"4902430773867","Head & Shoulder 340ml","shampoo","Shampoo",\N,\N,"Piece","310","399"
"4902430773843","Head & Shoulder 340ml","shampoo","Shampoo",\N,\N,"Piece","310","399"
"4902430773829","Head & Shoulder 340ml","shampoo","Shampoo",\N,\N,"Piece","310","399"
"8941100659892","Sunsilk Shampoo 180ml","shampoo","Shampoo",\N,\N,"Piece","150","180"
"4902430908023","Head & Shoulder 650ml","shampoo","Shampoo",\N,\N,"Piece","680","856"
"4902430907989","Head & Shoulder 650ml","shampoo","Shampoo",\N,\N,"Piece","680","856"
"4902430908009","Head & Shoulder 650ml","shampoo","Shampoo",\N,\N,"Piece","680","856"
"4902430899147","pantene shampoo 340ml","shampoo","Shampoo",\N,\N,"Piece","260","370"
"4902430899185","pantene shampoo 340ml","shampoo","Shampoo",\N,\N,"Piece","295","370"
"4902430899154","pantene shampoo 340ml","shampoo","Shampoo",\N,\N,"Piece","260","370"
"8851932354998","Sunsilk Shampoo 160ml","shampoo","Shampoo",\N,\N,"Piece","180","270"
"8991111101279","Johnsons shampoo 200ml","shampoo","Shampoo",\N,\N,"Piece","235","330.27"
"4902430899307","pantene shampoo 650ml","shampoo","Shampoo",\N,\N,"Piece","600","745"
"4902430899291","pantene shampoo 650ml","shampoo","Shampoo",\N,\N,"Piece","600","745"
"8901030735158","Sunsilk Shampoo 370ml","shampoo","Shampoo",\N,\N,"Piece","260","370"
"8901030735134","Sunsilk Shampoo 370ml","shampoo","Shampoo",\N,\N,"Piece","260","370"
"8901526101511","loreal","shampoo","Shampoo",\N,\N,\N,"390","585"
"8710908789847","Dove Shampoo 250ml","shampoo","Shampoo",\N,\N,"Piece","165","250"
"8851932231381","Dove Shampoo 680ml","shampoo","Shampoo",\N,\N,"Piece","520","730"
"8901030735141","Sunsilk Shampoo 195ml","shampoo","Shampoo",\N,\N,"Piece","175","215"
"8851932399586","Clear Shampoo","shampoo","Shampoo",\N,\N,"Piece","320","450"
"8851932399883","Clear Shampoo","shampoo","Shampoo",\N,\N,"Piece","320","450"
"080878179558","pantene shampoo 375ml","shampoo","Shampoo",\N,\N,"Piece","580","870"
"4902430773850","Head & Shoulder 340ml","shampoo","Shampoo",\N,\N,"Piece","310","399"
"8901030748080","Clinic Plush M","shampoo","Shampoo",\N,\N,"Piece","170","255"
"4902430899253","Pantene Shampoo S","shampoo","Shampoo",\N,\N,"Piece","150","185"
"8941100659632","Sunsilk Hijab","shampoo","Shampoo",\N,\N,"Piece","275","315"
"8941100659878","Sunsilk Hijab","shampoo","Shampoo",\N,\N,"Piece","275","315"
"4015400879695","Pantene Shampoo","shampoo","Shampoo",\N,\N,"Piece","440","660"
"8851932355155","Sunsilk Shampoo","shampoo","Shampoo",\N,\N,"Piece","350","525"
"4902430774147","Head & Shoulder S","shampoo","Shampoo",\N,\N,"Piece","185","240"
"8901030793004","Sunsilk Shampoo","shampoo","Shampoo",\N,\N,"Piece","300","450"
"8901030793011","Sunsilk Shampoo","shampoo","Shampoo",\N,\N,"Piece","300","450"
"8941100655054","Dove Shampoo 340ml","shampoo","Shampoo",\N,\N,\N,"330","370"
"8410207115926","johnsons Soap","shampoo","Shampoo",\N,\N,\N,"580","870"
"6946848750087","Honey baby Set","jonsons","Johnsons",\N,\N,"Piece","500","800"
"4005808265497","Nivea Shaving Fome","Saving Cream","Nivea Gel",\N,\N,"Piece","200","300"
"4005808817009","Nivea Shaving Fome","Saving Cream","Nivea Gel",\N,\N,"Piece","200","300"
"6946844545304","haircapsules","Hair Capsules","Capsules",\N,\N,\N,"135","270"
"8513690304454","Tibet Powder","powder","Powder",\N,\N,\N,"46","50"
"8901177711503","Dermi Cool","powder","Powder",\N,\N,"Piece","100","130"
"8901177701504","Dermi Cool","powder","Powder",\N,\N,"Piece","100","130"
"8901030613388","Ponds Sandal","powder","Powder",\N,\N,"Piece","225","350"
"8888202065254","Enchanteur powder","powder","Powder",\N,\N,"Piece","140","210"
"0006674","Millat Powder ","powder","Powder",\N,\N,"Piece","47","70"
"8850002013605","kodomo Baby Powder","powder","Powder",\N,\N,\N,"130","210.01"
"8903105010498","Yardley Powder","powder","Powder",\N,\N,"Piece","110","165"
"8903105010023","Yardley Powder 100g","powder","Powder",\N,\N,\N,"115","140"
"8901030725814","Ponds Powder 100g","powder","Powder",\N,\N,"Piece","83","120"
"8941100500002","Revive 100g","powder","Powder",\N,\N,\N,"34","45"
"8901030708251","Ponds Powder 100g","powder","Powder",\N,\N,"Piece","100","120"
"8991111109121","Johnsons baby powder ","powder","Powder",\N,\N,\N,"80","140"
"8903105010146","Yardley Powder 100g","powder","Powder",\N,\N,"Piece","115","140"
"8991111101965","johnsons Powder 300g","powder","Powder",\N,\N,"Piece","200","320"
"8901030708114","Ponds  Powder 100g","powder","Powder",\N,\N,"Piece","80","120"
"8850002029309","kodomo Baby powder 180g","powder","Powder",\N,\N,"Piece","150","225"
"8850002029361","kodomo Baby powder 180g","powder","Powder",\N,\N,"Piece","150","225"
"8946000001208","Parasuit Baby Powder 200gm","powder","Powder",\N,\N,"Piece","144","180"
"8999999535599","ponds tone up","powder","Powder",\N,\N,\N,"135","200"
"8901030586088","Indulekha Oil","Hair Oil","Hair Oil",\N,\N,"Piece","290","400"
"0006877","Parasuit Aloe Vera","Hair Oil","Hair Oil",\N,\N,"Piece","150","195"
"8901207027147","Vatika oil 150ml","Hair Oil","Hair Oil",\N,\N,"Piece","130","180"
"8901030667749","Indulekha Oil","Hair Oil","Hair Oil",\N,\N,"Piece","485","775.03"
"0007325","Kumarika 200ml","Hair Oil","Hair Oil",\N,\N,"Piece","120","140"
"8904319400006","Sesa Hair Oil","Hair Oil","Hair Oil",\N,\N,"Piece","150","240"
"0007708","Parasuit Beli 200ml","Hair Oil","Hair Oil",\N,\N,"Piece","115","140"
"8941100500514","Jui Oil 350ml","Hair Oil","Hair Oil",\N,\N,"Piece","185","210"
"8901088047302","Parasuit Hot oil ","Hair Oil","Hair Oil",\N,\N,"Piece","168","200"
"0008140","Parasuit Aloe vera 150ml","Hair Oil","Hair Oil",\N,\N,"Piece","105","120"
"8946000001291","Nihar Hair Oil 200ml","Hair Oil","Hair Oil",\N,\N,"Piece","165","200"
"08901248451307","Emami 7 oil 200ml","Hair Oil","Hair Oil",\N,\N,"Piece","175","225"
"08901248451222","Emami 7 oil 200ml","Hair Oil","Hair Oil",\N,\N,\N,"175","225"
"89006825","Dabur amli oil","Hair Oil","Hair Oil",\N,\N,\N,"60","75"
"8901248137126","Boro Plus Face Wash","Facewash","Facewash",\N,\N,"Piece","70","100"
"8901138831059","himalaya man facewash","Facewash","Facewash",\N,\N,"Piece","180","300"
"4902111736662","Dove Facewash","Facewash","Facewash",\N,\N,"Piece","250","375"
"8901138821852","himalaya facewash","Facewash","Facewash",\N,\N,"Piece","225","315"
"8901030728365","Lakme Facewash","Facewash","Facewash",\N,\N,"Piece","195","280"
"8992304096723"," Garnier Turbolight Facewash","Facewash","Facewash",\N,\N,"Piece","260","420.03"
"4005808919574","Nivia man facewash","Facewash","Facewash",\N,\N,"Piece","190","250"
"8999777002954","Nivia man facewash","Facewash","Facewash",\N,\N,"Piece","190","250"
"8999777888367","Nivia man facewash","Facewash","Facewash",\N,\N,"Piece","190","250"
"8901030692529","Dove Facewash","Facewash","Facewash",\N,\N,"Piece","125","175"
"8901030692512","Dove Facewash","Facewash","Facewash",\N,\N,\N,"125","175"
"6947835824446","Aloe Vera","Facewash","Facewash",\N,\N,\N,"105","160"
"6955702403502","Aloe Vera s","Facewash","Facewash",\N,\N,\N,"75","110"
"8992304073441","Garnier Men Facewash 100ml","Facewash","Facewash",\N,\N,\N,"270","380"
"8992304015298","Garnier Men Facewash 100ml","Facewash","Facewash",\N,\N,\N,"270","380"
"8901030708312","Ponds Facewash","Facewash","Facewash",\N,\N,\N,"85","130"
"8901012188095","Clean&Clear Morning Facewash 100ml","Facewash","Facewash",\N,\N,"Piece","140","210"
"3574660569759","Neutrogena Facewash","Facewash","Facewash",\N,\N,\N,"450","810"
"8901030702228","Ponds Facewash","Facewash","Facewash",\N,\N,"Piece","230","325"
"8850722390543","Bio active Black mask","Facewash","Facewash",\N,\N,"Piece","200","320"
"8992304009167","Garnier Men Facewash 100ml","Facewash","Facewash",\N,\N,\N,"270","405"
"8901030739569","Ponds Facewash 100g","Facewash","Facewash",\N,\N,"Piece","210","315"
"8857101150569","YC facewace Gold","Facewash","Facewash",\N,\N,"Piece","185","260"
"8850722092164","Nano PaPAYA facewash","Facewash","Facewash",\N,\N,"Piece","270","380"
"8901030731976","fair & lovely Facewash 100g","Facewash","Facewash",\N,\N,"Piece","165","250"
"8901030739576","Ponds Facewash","Facewash","Facewash",\N,\N,\N,"110","165"
"8999999501839","Dove Facewash","Facewash","Facewash",\N,\N,"Piece","225","250"
"3600523450435","Loreal Facewash","Facewash","Facewash",\N,\N,"Piece","420","590"
"8850722093208","Bio active Facewash","Facewash","Facewash",\N,\N,"Piece","175","280"
"8999999041656","Ponds Man Facewash","Facewash","Facewash",\N,\N,"Piece","190","225"
"8999999034719","Ponds Man Facewash","Facewash","Facewash",\N,\N,"Piece","190","225"
"8999999034696","Ponds Man Facewash","Facewash","Facewash",\N,\N,\N,"190","225"
"8853998005029","Vin 21 Facewash","Facewash","Facewash",\N,\N,"Piece","320","440"
"8908009047038","OXY Facewash s","Facewash","Facewash",\N,\N,"Piece","175","195"
"8908009047021","OXY Facewash s","Facewash","Facewash",\N,\N,\N,"175","195"
"8992727005111","Biore Man Facewash","Facewash","Facewash",\N,\N,"Piece","280","400"
"8992727005524","Biore Man Facewash","Facewash","Facewash",\N,\N,"Piece","280","400"
"8992727005135","Biore Man Facewash","Facewash","Facewash",\N,\N,"Piece","280","400"
"8901012189122","Clean&Clear Morning Facewash set","Facewash","Facewash",\N,\N,"Piece","210","280"
"8901012189139","Clean&Clear Morning Facewash set","Facewash","Facewash",\N,\N,"Piece","210","280"
"8992727004206","Biore Facewash","Facewash","Facewash",\N,\N,"Piece","280","400"
"8857101150651","YC facewace","Facewash","Facewash",\N,\N,\N,"120","180"
"8857101120432","YC facewace","Facewash","Facewash",\N,\N,"Piece","120","180"
"8901030742354","Vaseline Aloe Gel","Facewash","Facewash",\N,\N,"Piece","110","180"
"806360222553","Lotus Facewash","Facewash","Facewash",\N,\N,"Piece","350","490"
"806360222560","Lotus Facewash","Facewash","Facewash",\N,\N,"Piece","350","490"
"5012254059760","ST.Lves Scrub","Facewash","Facewash",\N,\N,"Piece","285","390"
"8710908812576","ST.Lves Scrub","Facewash","Facewash",\N,\N,"Piece","285","390"
"6925464086640","Matcha Mud Mask","Facewash","Facewash",\N,\N,"Piece","190","340"
"8859178707004","Papaya Facial Foam","Facewash","Facewash",\N,\N,"Piece","210","315"
"8857101157155","YC facewace","Facewash","Facewash",\N,\N,"Piece","140","210"
"6947965836326","Aloe vera gel","Facewash","Facewash",\N,\N,"Piece","190","285"
"6947965836319","Aloe vera gel","Facewash","Facewash",\N,\N,"Piece","160","240"
"8901526554683","Garnier Facewash","Facewash","Facewash",\N,\N,"Piece","208","315"
"8901030708343","Ponds Pure White","Facewash","Facewash",\N,\N,"Piece","215","325"
"8859362505386","YC Papaya Facewash","Facewash","Facewash",\N,\N,"Piece","130","195"
"8992821100835","Oxy Facewash","Facewash","Facewash",\N,\N,"Piece","200","300"
"8999999058340","Ponds Acne Facewash","Facewash","Facewash",\N,\N,"Piece","200","300"
"8992821100842","Oxy Facewash","Facewash","Facewash",\N,\N,\N,"280","392"
"8992821100866","Oxy Facewash","Facewash","Facewash",\N,\N,\N,"280","392"
"8901012189450","clean&clear","Facewash","Facewash",\N,\N,\N,"37","55"
"8992304047435","Garnier Facewash","Facewash","Facewash",\N,\N,\N,"260","420.01"
"3600521249697","loreal facewash","Facewash","Facewash",\N,\N,\N,"430","645"
"3600522417811","loreal facewash","Facewash","Facewash",\N,\N,\N,"430","645"
"8941100614907","fair&lovely bb","Fairness Cream","Fairness Cream",\N,\N,\N,"170","195.5"
"4037719068317","Wild Berry Drops","Chocolate","Chocolate",\N,\N,"Piece","170","220"
"4013197767140","Apple Drops","Chocolate","Chocolate",\N,\N,\N,"170","220"
"8993083929103","Frixe Wafer","Chocolate","Chocolate",\N,\N,"Piece","335","435"
"8992952924850","Wafer","Chocolate","Chocolate",\N,\N,"Piece","335","435"
"8888047859452","Wafer","Chocolate","Chocolate",\N,\N,\N,"235","350.15"
"6291003005640","wafer","Chocolate","Chocolate",\N,\N,\N,"70","105"
"6291003005855","Wafer","Chocolate","Chocolate",\N,\N,"Piece","70","105"
"6291003007095","Wafer","Chocolate","Chocolate",\N,\N,"Piece","120","180"
"6291003005626","Wafer","Chocolate","Chocolate",\N,\N,\N,"50","90"
"6291003005619","wafer","Chocolate","Chocolate",\N,\N,"Piece","50","90"
"6291003005633","Wafer","Chocolate","Chocolate",\N,\N,"Piece","120","180"
"8901233031446","Dairy Milk 60g","Chocolate","Chocolate",\N,\N,"Piece","90","150"
"8901233034249","Dairy Milk Silk","Chocolate","Chocolate",\N,\N,\N,"235","330"
"4897033226370","Chocolate","Chocolate","Chocolate",\N,\N,\N,"45","90"
"8690997136176","Vigos Choco","Chocolate","Chocolate",\N,\N,\N,"230","345"
"0006980","Box Chocolate","Chocolate","Chocolate",\N,\N,\N,"250","375"
"8850632200048","Love Candy","Chocolate","Chocolate",\N,\N,\N,"75","90"
"89005637","Kit kat 18g","Chocolate","Chocolate",\N,\N,"Piece","20","30"
"0007360","Eclairs Chocolate","Chocolate","Chocolate",\N,\N,"Piece","180","270"
"8693029603370","Trufflw Chocolate","Chocolate","Chocolate",\N,\N,"Piece","230","345"
"8680052608878","Sultan Chocolate","Chocolate","Chocolate",\N,\N,"Piece","770","1000"
"8906079011256","Luvit Dairy Rich mini","Chocolate","Chocolate",\N,\N,"Piece","7","10"
"8992952924669","CHO Cho Chocolate","Chocolate","Chocolate",\N,\N,"Piece","45","60"
"6931684300244","Monriz Ice Cream","Chocolate","Chocolate",\N,\N,\N,"12","20"
"0008400","Dairy Milk","Chocolate","Chocolate",\N,\N,"Piece","32","40"
